activity_id,start_time,name,activity_type,distance_m,moving_s,elev_gain,user_id,avg_speed_mps,avg_hr_raw,avg_hr_norm,flat_pace_sec,flat_pace_weather_sec,cadence_avg,stride_len,hr_drift,decoupling,flat_time,flat_dist,hr_z1_s,hr_z2_s,hr_z3_s,hr_z4_s,hr_z5_s,hr_zone_score,hr_zone_label,hr_max_used,hr_rest_used,hr_zone_method,run_avg_hr_raw,run_avg_hr_norm,run_flat_pace_sec,run_flat_pace_weather_sec,run_cadence_avg,run_stride_len,run_hr_drift,run_decoupling,run_hr_z1_s,run_hr_z2_s,run_hr_z3_s,run_hr_z4_s,run_hr_z5_s,run_hr_zone_score,run_hr_zone_label,run_hr_max_used,run_hr_rest_used,run_hr_zone_method
5413223914,2021-06-04T17:42:37Z,"Evening Run",run,1811.6,587.0,8.0,1,3.086,141.4,141.723607656259,329.196386052157,330.974046536839,167.262765296062,1.10700071036288,3.34793164764338,6.7146783202771,596.372172972087,1811.6,13.0,366.0,221.0,0.0,0.0,2.34666666666667,Endurance,185.0,48.0,hrr,141.4,141.723607656259,329.196386052157,330.974046536839,167.262765296062,1.10700071036288,3.34793164764338,6.7146783202771,13.0,366.0,221.0,0.0,0.0,2.34666666666667,Endurance,185.0,48.0,hrr
5430505247,2021-06-07T16:21:16Z,"Afternoon Run",run,17729.0,5402.0,35.0,1,3.282,141.2,140.855971964057,303.668938273751,310.137086658982,168.754297520464,1.16690361604641,1.72332023144938,1.46281471432113,5383.74660665534,17729.0,119.0,4528.0,780.0,0.0,0.0,2.12179841533075,Endurance,185.0,48.0,hrr,141.2,140.855971964057,303.668938273751,310.137086658982,168.754297520464,1.16690361604641,1.72332023144938,1.46281471432113,119.0,4528.0,780.0,0.0,0.0,2.12179841533075,Endurance,185.0,48.0,hrr
5442803902,2021-06-09T18:41:42Z,"Evening Run",run,4841.9,1335.0,4.0,1,3.627,147.5,147.221377763539,275.451327160322,282.943603259083,171.146588607708,1.27154155844038,13.0025742228123,-19.5261116497775,1333.70778097756,4841.9,65.0,381.0,888.0,5.0,0.0,2.62210604929052,Tempo,185.0,48.0,hrr,147.5,147.221377763539,275.451327160322,282.943603259083,171.146588607708,1.27154155844038,13.0025742228123,-19.5261116497775,65.0,381.0,888.0,5.0,0.0,2.62210604929052,Tempo,185.0,48.0,hrr
5442804096,2021-06-09T19:05:59Z,"Evening Run",run,4141.4,1225.0,8.0,1,3.381,148.2,148.178391174289,295.991199394207,305.847706334034,171.951667060128,1.17975012088172,4.6582454419908,-5.81760897402991,1225.81795317117,4141.4,27.0,92.0,1106.0,0.0,0.0,2.88081632653061,Tempo,185.0,48.0,hrr,148.2,148.178391174289,295.991199394207,305.847706334034,171.951667060128,1.17975012088172,4.6582454419908,-5.81760897402991,27.0,92.0,1106.0,0.0,0.0,2.88081632653061,Tempo,185.0,48.0,hrr
5442804256,2021-06-09T19:32:50Z,"Evening Run",run,2620.8,845.0,3.0,1,3.102,141.2,140.95632787376,321.078868408878,331.770794726893,169.718171294536,1.09664155924117,4.32597594099758,-0.289799769657462,841.483498325986,2620.8,36.0,581.0,232.0,0.0,0.0,2.23085983510012,Endurance,185.0,48.0,hrr,141.2,140.95632787376,321.078868408878,331.770794726893,169.718171294536,1.09664155924117,4.32597594099758,-0.289799769657462,36.0,581.0,232.0,0.0,0.0,2.23085983510012,Endurance,185.0,48.0,hrr
5465429537,2021-06-13T18:05:13Z,"A Hot Half before retiring these bad boys…",run,21192.0,6303.0,57.0,1,3.362,150.8,150.833960979018,297.461902834471,307.664846101693,169.245634640748,1.19187712243323,6.92836913459917,-4.26985541583316,6303.81264486811,21192.0,69.0,219.0,5527.0,488.0,0.0,3.02078375376805,Tempo,185.0,48.0,hrr,150.8,150.833960979018,297.461902834471,307.664846101693,169.245634640748,1.19187712243323,6.92836913459917,-4.26985541583316,69.0,219.0,5527.0,488.0,0.0,3.02078375376805,Tempo,185.0,48.0,hrr
5481633069,2021-06-16T18:40:10Z,"Easy one after a weight session",run,8324.3,2579.0,18.0,1,3.228,143.1,142.83798351046,309.855641950945,324.263929301664,168.033372409664,1.15262817869185,0.606432586512113,3.61021502376904,2579.33132029225,8324.3,65.0,1444.0,1078.0,0.0,0.0,2.39157325086973,Endurance,185.0,48.0,hrr,143.1,142.83798351046,309.855641950945,324.263929301664,168.033372409664,1.15262817869185,0.606432586512113,3.61021502376904,65.0,1444.0,1078.0,0.0,0.0,2.39157325086973,Endurance,185.0,48.0,hrr
5491377016,2021-06-18T17:07:34Z,"Sprint session after gym session",run,9119.2,2839.0,38.0,1,3.212,144.8,144.704954536861,311.071178014955,317.230387339651,168.573103898158,1.14324287530726,7.54250655750582,-3.77814768834845,2836.72028655398,9119.2,79.0,1022.0,1600.0,142.0,0.0,2.63489271895885,Tempo,185.0,48.0,hrr,144.8,144.704954536861,311.071178014955,317.230387339651,168.573103898158,1.14324287530726,7.54250655750582,-3.77814768834845,79.0,1022.0,1600.0,142.0,0.0,2.63489271895885,Tempo,185.0,48.0,hrr
5495976192,2021-06-19T14:22:59Z,"Afternoon Run",run,10061.9,2964.0,16.0,1,3.395,140.8,140.638265695592,294.142937849593,296.349009883465,166.967917339533,1.21999485437535,3.78334485289707,-4.58678265937178,2959.63682634882,10061.9,183.0,1993.0,786.0,0.0,0.0,2.2035786630655,Endurance,185.0,48.0,hrr,140.8,140.638265695592,294.142937849593,296.349009883465,166.967917339533,1.21999485437535,3.78334485289707,-4.58678265937178,183.0,1993.0,786.0,0.0,0.0,2.2035786630655,Endurance,185.0,48.0,hrr
5501783450,2021-06-20T13:34:19Z,"Easy going half to see out the week",run,21236.0,6660.0,21.0,1,3.189,137.3,137.286087745671,313.744414570738,315.43863440942,165.947705553332,1.15301383265288,1.7284219022024,-1.22296900437571,6662.67638782419,21236.0,173.0,6373.0,121.0,0.0,0.0,1.9922003899805,Endurance,185.0,48.0,hrr,137.3,137.286087745671,313.744414570738,315.43863440942,165.947705553332,1.15301383265288,1.7284219022024,-1.22296900437571,173.0,6373.0,121.0,0.0,0.0,1.9922003899805,Endurance,185.0,48.0,hrr
5516193597,2021-06-23T11:56:26Z,"Lunch Run",run,9996.0,2696.0,19.0,1,3.708,153.6,153.739530318808,269.463127597874,270.514033795506,170.44852650086,1.30526209036414,6.54795659083152,-4.4620751343687,2693.55342346835,9996.0,123.0,110.0,1293.0,1176.0,0.0,3.30347890451517,Tempo,185.0,48.0,hrr,153.6,153.739530318808,269.463127597874,270.514033795506,170.44852650086,1.30526209036414,6.54795659083152,-4.4620751343687,123.0,110.0,1293.0,1176.0,0.0,3.30347890451517,Tempo,185.0,48.0,hrr
5522618265,2021-06-24T16:18:28Z,"Recovery and break in run…",run,5023.7,1651.0,9.0,1,3.043,129.5,129.421012167595,331.093268594463,337.350931370898,162.741175997168,1.12190414553215,0.0761189956542694,3.0269063649782,1663.313253438,5023.7,907.0,776.0,0.0,0.0,0.0,1.46108140225787,Recovery,185.0,48.0,hrr,129.5,129.421012167595,331.093268594463,337.350931370898,162.741175997168,1.12190414553215,0.0761189956542694,3.0269063649782,907.0,776.0,0.0,0.0,0.0,1.46108140225787,Recovery,185.0,48.0,hrr
5527630811,2021-06-25T16:01:23Z,"Afternoon Run",run,5384.8,1417.0,8.0,1,3.8,152.1,152.273378853496,263.088023391896,264.666551532248,173.973201766055,1.31054666859897,4.77498092244517,-3.65381485140593,1416.67638836068,5384.8,46.0,80.0,1123.0,168.0,0.0,2.99717713479181,Tempo,185.0,48.0,hrr,152.1,152.273378853496,263.088023391896,264.666551532248,173.973201766055,1.31054666859897,4.77498092244517,-3.65381485140593,46.0,80.0,1123.0,168.0,0.0,2.99717713479181,Tempo,185.0,48.0,hrr
5534009664,2021-06-26T17:50:33Z,"4th half marathon in 4 weeks back to 10k’s next week",run,21159.6,6627.0,54.0,1,3.193,143.0,142.987301945136,313.377768887886,318.517164297647,168.365027315766,1.13788476772373,2.4008174827982,-1.61639468831807,6630.94823856011,21159.6,79.0,3682.0,2872.0,0.0,0.0,2.42107643600181,Endurance,185.0,48.0,hrr,143.0,142.987301945136,313.377768887886,318.517164297647,168.365027315766,1.13788476772373,2.4008174827982,-1.61639468831807,79.0,3682.0,2872.0,0.0,0.0,2.42107643600181,Endurance,185.0,48.0,hrr
5544090965,2021-06-28T17:20:17Z,"Evening Run",run,4856.1,1479.0,12.0,1,3.283,142.2,141.80000634311,302.924717527762,304.742265832929,167.63469325508,1.17505509256528,10.0916535554167,-7.53123788621499,1471.03272078657,4856.1,94.0,939.0,333.0,120.0,0.0,2.32234185733513,Endurance,185.0,48.0,hrr,142.2,141.80000634311,302.924717527762,304.742265832929,167.63469325508,1.17505509256528,10.0916535554167,-7.53123788621499,94.0,939.0,333.0,120.0,0.0,2.32234185733513,Endurance,185.0,48.0,hrr
5544091222,2021-06-28T17:46:10Z,"Evening Run",run,6448.6,1989.0,10.0,1,3.242,143.5,143.435535740564,308.457985858195,310.308733773344,169.228955467804,1.1494486830713,5.01764582745159,-9.56580943958391,1989.12216760516,6448.6,47.0,1019.0,923.0,0.0,0.0,2.44042232277526,Endurance,185.0,48.0,hrr,143.5,143.435535740564,308.457985858195,310.308733773344,169.228955467804,1.1494486830713,5.01764582745159,-9.56580943958391,47.0,1019.0,923.0,0.0,0.0,2.44042232277526,Endurance,185.0,48.0,hrr
5549081524,2021-06-29T17:06:33Z,"Evening Run",run,8813.0,2579.0,14.0,1,3.417,143.4,143.228223379081,292.792402242135,297.359963717112,167.060484712339,1.22722019125602,9.15912055204302,-10.0793721799882,2580.37944095994,8813.0,198.0,749.0,1635.0,0.0,0.0,2.5565453137103,Tempo,185.0,48.0,hrr,143.4,143.228223379081,292.792402242135,297.359963717112,167.060484712339,1.22722019125602,9.15912055204302,-10.0793721799882,198.0,749.0,1635.0,0.0,0.0,2.5565453137103,Tempo,185.0,48.0,hrr
5559173803,2021-07-01T16:00:07Z,"Afternoon Run",run,15010.1,4451.0,22.0,1,3.372,146.6,146.565714906763,303.080726285349,303.929352318948,167.966088640088,1.20452885244905,5.02181840587335,-4.28755663728987,4549.27200961572,15010.1,188.0,682.0,3678.0,7.0,0.0,2.76926454445664,Tempo,185.0,48.0,hrr,146.6,146.565714906763,303.080726285349,303.929352318948,167.966088640088,1.20452885244905,5.02181840587335,-4.28755663728987,188.0,682.0,3678.0,7.0,0.0,2.76926454445664,Tempo,185.0,48.0,hrr
5575349863,2021-07-04T16:16:46Z,"Afternoon Run",run,16010.4,4561.0,129.0,1,3.51,148.8,148.67075332536,285.028867425046,295.973975934168,168.415530270458,1.25047850196356,5.66600595869059,-5.83152055615808,4563.42617902196,16010.4,120.0,422.0,3802.0,228.0,0.0,2.90507436570429,Tempo,185.0,48.0,hrr,148.8,148.67075332536,285.028867425046,295.973975934168,168.415530270458,1.25047850196356,5.66600595869059,-5.83152055615808,120.0,422.0,3802.0,228.0,0.0,2.90507436570429,Tempo,185.0,48.0,hrr
5582557714,2021-07-06T05:19:45Z,"Morning Run",run,15138.0,4494.0,100.0,1,3.368,145.0,145.079124197356,301.273151258268,311.938220812811,169.748608563515,1.19046631197797,7.68727117274625,-7.08167887064211,4560.67296374766,15138.0,229.0,1294.0,3035.0,0.0,0.0,2.61562088635366,Tempo,185.0,48.0,hrr,145.0,145.079124197356,301.273151258268,311.938220812811,169.748608563515,1.19046631197797,7.68727117274625,-7.08167887064211,229.0,1294.0,3035.0,0.0,0.0,2.61562088635366,Tempo,185.0,48.0,hrr
5595906073,2021-07-08T16:28:50Z,"Gentle cruise, picking up pace in the final few km",run,16007.5,4903.0,32.0,1,3.265,143.2,143.070800488803,306.169510803333,308.312697378956,168.191412326059,1.16474436649729,8.80926035115814,-11.368047640058,4901.00844418435,16007.5,139.0,2803.0,1876.0,89.0,0.0,2.39025881393927,Endurance,185.0,48.0,hrr,143.2,143.070800488803,306.169510803333,308.312697378956,168.191412326059,1.16474436649729,8.80926035115814,-11.368047640058,139.0,2803.0,1876.0,89.0,0.0,2.39025881393927,Endurance,185.0,48.0,hrr
5605440802,2021-07-10T13:33:15Z,"Slow Steady Saturday….",run,17501.5,5550.0,16.0,1,3.153,139.6,139.588604528521,317.203532392415,317.203532392415,167.589813224802,1.12882756033768,3.26489592092449,-2.93884378659648,5551.53762216584,17501.5,228.0,4823.0,499.0,0.0,0.0,2.04882882882883,Endurance,185.0,48.0,hrr,139.6,139.588604528521,317.203532392415,317.203532392415,167.589813224802,1.12882756033768,3.26489592092449,-2.93884378659648,228.0,4823.0,499.0,0.0,0.0,2.04882882882883,Endurance,185.0,48.0,hrr
5610405894,2021-07-11T11:33:07Z,"Lunch Run",run,3775.9,1038.0,8.0,1,3.638,142.3,141.896733935331,275.062444581757,277.895587760949,171.049976673935,1.2761182681486,22.1078303086267,-35.4290213875493,1038.60828449626,3775.9,163.0,428.0,252.0,195.0,0.0,2.46146435452794,Endurance,185.0,48.0,hrr,142.3,141.896733935331,275.062444581757,277.895587760949,171.049976673935,1.2761182681486,22.1078303086267,-35.4290213875493,163.0,428.0,252.0,195.0,0.0,2.46146435452794,Endurance,185.0,48.0,hrr
5610407102,2021-07-11T11:53:19Z,"Lunch Run",run,912.7,211.0,1.0,1,4.326,155.7,154.464741353586,226.961271696519,229.298972794994,185.056801271237,1.40259638239161,11.1696755959325,-0.966510908420426,207.147552677413,912.7,0.0,30.0,80.0,106.0,0.0,3.35185185185185,Tempo,185.0,48.0,hrr,155.7,154.464741353586,226.961271696519,229.298972794994,185.056801271237,1.40259638239161,11.1696755959325,-0.966510908420426,0.0,30.0,80.0,106.0,0.0,3.35185185185185,Tempo,185.0,48.0,hrr
5610408613,2021-07-11T12:01:56Z,"Afternoon Run",run,1284.3,306.0,1.0,1,4.197,152.7,153.154494761973,238.465027931014,242.018156847186,182.234744207732,1.38184406653512,10.2952296928263,-5.01023604430906,306.260635371801,1284.3,4.0,36.0,119.0,147.0,0.0,3.33660130718954,Tempo,185.0,48.0,hrr,152.7,153.154494761973,238.465027931014,242.018156847186,182.234744207732,1.38184406653512,10.2952296928263,-5.01023604430906,4.0,36.0,119.0,147.0,0.0,3.33660130718954,Tempo,185.0,48.0,hrr
5610410643,2021-07-11T12:14:55Z,"Afternoon Run",run,1285.1,298.0,1.0,1,4.312,153.5,153.701592546886,232.009594156152,235.466537109079,185.910977266749,1.39163380131547,11.4404632504278,-7.42598201143005,298.155529450071,1285.1,3.0,37.0,121.0,137.0,0.0,3.31543624161074,Tempo,185.0,48.0,hrr,153.5,153.701592546886,232.009594156152,235.466537109079,185.910977266749,1.39163380131547,11.4404632504278,-7.42598201143005,3.0,37.0,121.0,137.0,0.0,3.31543624161074,Tempo,185.0,48.0,hrr
5621771155,2021-07-13T16:28:33Z,"Afternoon Run",run,7209.5,1953.0,22.0,1,3.692,149.6,149.338474801582,272.612511153586,284.116759124268,170.456941738316,1.29956573044749,14.4850404766601,-13.1668257816252,1965.39989916178,7209.5,103.0,534.0,592.0,739.0,0.0,2.9994918699187,Tempo,185.0,48.0,hrr,149.6,149.338474801582,272.612511153586,284.116759124268,170.456941738316,1.29956573044749,14.4850404766601,-13.1668257816252,103.0,534.0,592.0,739.0,0.0,2.9994918699187,Tempo,185.0,48.0,hrr
5629997631,2021-07-15T06:23:59Z,"Hard slog….",run,10009.6,2808.0,13.0,1,3.565,149.7,149.680252244581,280.561152464392,282.497024416396,172.531823212849,1.23977128402634,10.9700801666096,-10.9365823698779,2808.30491170757,10009.6,303.0,519.0,1507.0,661.0,0.0,2.84481605351171,Tempo,185.0,48.0,hrr,149.7,149.680252244581,280.561152464392,282.497024416396,172.531823212849,1.23977128402634,10.9700801666096,-10.9365823698779,303.0,519.0,1507.0,661.0,0.0,2.84481605351171,Tempo,185.0,48.0,hrr
5643822581,2021-07-17T19:40:02Z,"Evening Run",run,15523.0,4845.0,16.0,1,3.204,143.9,143.881483919686,312.082895420061,319.884967805562,166.907791606254,1.15177367185773,0.169222605041114,0.0578884956323966,4844.4627856056,15523.0,61.0,1542.0,3248.0,0.0,0.0,2.65697794269223,Tempo,185.0,48.0,hrr,143.9,143.881483919686,312.082895420061,319.884967805562,166.907791606254,1.15177367185773,0.169222605041114,0.0578884956323966,61.0,1542.0,3248.0,0.0,0.0,2.65697794269223,Tempo,185.0,48.0,hrr
5675262348,2021-07-23T16:32:58Z,"Tough one after a office party the night before….",run,17015.8,5161.0,87.0,1,3.297,149.6,149.561008775507,304.831421361652,320.377823851096,168.461805842565,1.17427210880591,7.30136718454821,-7.44480725459985,5186.95049960559,17015.8,185.0,663.0,4224.0,130.0,0.0,2.82641291810842,Tempo,185.0,48.0,hrr,149.6,149.561008775507,304.831421361652,320.377823851096,168.461805842565,1.17427210880591,7.30136718454821,-7.44480725459985,185.0,663.0,4224.0,130.0,0.0,2.82641291810842,Tempo,185.0,48.0,hrr
5686907280,2021-07-25T18:43:16Z,"Wet intervals",run,8472.0,2379.0,17.0,1,3.561,151.5,151.388716135919,281.328020172921,281.75001220318,169.599014599717,1.25979505543871,13.6286998426652,-5.29142435620783,2383.41098690499,8472.0,141.0,541.0,759.0,942.0,4.0,3.05320485965647,Tempo,185.0,48.0,hrr,151.5,151.388716135919,281.328020172921,281.75001220318,169.599014599717,1.25979505543871,13.6286998426652,-5.29142435620783,141.0,541.0,759.0,942.0,4.0,3.05320485965647,Tempo,185.0,48.0,hrr
5691026398,2021-07-26T16:56:49Z,"Recovery run",run,7005.1,2405.0,18.0,1,2.913,127.5,127.464547933396,344.295585468186,353.935861861295,160.370069449008,1.08985423901418,2.94452269750663,1.5716533177927,2411.82500576319,7005.1,2071.0,354.0,0.0,0.0,0.0,1.1459793814433,Recovery,185.0,48.0,hrr,127.5,127.464547933396,344.295585468186,353.935861861295,160.370069449008,1.08985423901418,2.94452269750663,1.5716533177927,2071.0,354.0,0.0,0.0,0.0,1.1459793814433,Recovery,185.0,48.0,hrr
5702663490,2021-07-28T19:17:42Z,"Evening Run",run,8071.6,2169.0,27.0,1,3.721,150.1,149.823134196299,268.71332712012,280.886040838661,171.299270898465,1.30333304297795,12.2667939216089,-16.3912046742235,2168.94649118276,8071.6,124.0,631.0,681.0,785.0,0.0,2.95767672219721,Tempo,185.0,48.0,hrr,150.1,149.823134196299,268.71332712012,280.886040838661,171.299270898465,1.30333304297795,12.2667939216089,-16.3912046742235,124.0,631.0,681.0,785.0,0.0,2.95767672219721,Tempo,185.0,48.0,hrr
5702664248,2021-07-28T20:01:16Z,"Night Run",run,1654.4,551.0,8.0,1,3.003,137.8,137.779163568806,332.667775221329,344.244613799031,164.732992094022,1.0937699710885,6.49169013049581,-5.22566867335231,550.365567326167,1654.4,39.0,503.0,12.0,0.0,0.0,1.95126353790614,Endurance,185.0,48.0,hrr,137.8,137.779163568806,332.667775221329,344.244613799031,164.732992094022,1.0937699710885,6.49169013049581,-5.22566867335231,39.0,503.0,12.0,0.0,0.0,1.95126353790614,Endurance,185.0,48.0,hrr
5717213338,2021-07-31T16:20:11Z,"Afternoon Run",run,10175.8,2969.0,18.0,1,3.427,145.0,144.809041694398,292.220267209047,293.827478678697,167.313793886652,1.22894828467818,1.08695819309426,12.7006980910132,2973.57499506582,10175.8,375.0,1219.0,607.0,774.0,0.0,2.59831932773109,Tempo,185.0,48.0,hrr,145.0,144.809041694398,292.220267209047,293.827478678697,167.313793886652,1.22894828467818,1.08695819309426,12.7006980910132,375.0,1219.0,607.0,774.0,0.0,2.59831932773109,Tempo,185.0,48.0,hrr
5723020430,2021-08-01T17:28:30Z,"Lazy Slow Sunday…..",run,8431.5,2832.0,14.0,1,2.977,128.5,128.485119600854,335.036155964923,335.53871019887,161.769264753832,1.10416524592487,1.47160883182815,-1.51414648760309,2824.85734901825,8431.5,2383.0,445.0,9.0,0.0,0.0,1.16320056397603,Recovery,185.0,48.0,hrr,128.5,128.485119600854,335.036155964923,335.53871019887,161.769264753832,1.10416524592487,1.47160883182815,-1.51414648760309,2383.0,445.0,9.0,0.0,0.0,1.16320056397603,Recovery,185.0,48.0,hrr
5733816695,2021-08-03T18:14:10Z,"Post dinner donder….",run,10010.2,3070.0,12.0,1,3.261,136.4,136.311229823092,306.547332704004,306.853880036708,164.451699971523,1.18977182986787,5.26407097675488,-10.3779877273913,3068.60010983362,10010.2,341.0,2556.0,171.0,6.0,0.0,1.94860117111256,Endurance,185.0,48.0,hrr,136.4,136.311229823092,306.547332704004,306.853880036708,164.451699971523,1.18977182986787,5.26407097675488,-10.3779877273913,341.0,2556.0,171.0,6.0,0.0,1.94860117111256,Endurance,185.0,48.0,hrr
5738936634,2021-08-04T16:55:28Z,"Afternoon Run",run,4795.6,1307.0,5.0,1,3.669,143.0,142.533287552737,272.316497816881,275.720454039592,170.829256862159,1.28865514048118,27.2838483457323,-33.7256803524946,1305.92099693064,4795.6,449.0,114.0,374.0,372.0,0.0,2.51107715813598,Tempo,185.0,48.0,hrr,143.0,142.533287552737,272.316497816881,275.720454039592,170.829256862159,1.28865514048118,27.2838483457323,-33.7256803524946,449.0,114.0,374.0,372.0,0.0,2.51107715813598,Tempo,185.0,48.0,hrr
5738940411,2021-08-04T17:22:12Z,"Evening Run",run,5915.3,1599.0,6.0,1,3.699,151.2,151.501984621911,270.489114491474,273.46449475088,173.128535750142,1.28193771776769,6.79553010306276,-6.8211529054914,1600.02425895141,5915.3,27.0,244.0,948.0,380.0,0.0,3.05128205128205,Tempo,185.0,48.0,hrr,151.2,151.501984621911,270.489114491474,273.46449475088,173.128535750142,1.28193771776769,6.79553010306276,-6.8211529054914,27.0,244.0,948.0,380.0,0.0,3.05128205128205,Tempo,185.0,48.0,hrr
5738941029,2021-08-04T17:54:13Z,"Evening Run",run,705.8,214.0,3.0,1,3.298,135.0,135.522170732314,313.327193772475,316.773792903972,165.613273283032,1.19483176726919,10.2960756973313,17.3975518338369,221.146333364613,705.8,46.0,151.0,26.0,0.0,0.0,1.91031390134529,Endurance,185.0,48.0,hrr,135.0,135.522170732314,313.327193772475,316.773792903972,165.613273283032,1.19483176726919,10.2960756973313,17.3975518338369,46.0,151.0,26.0,0.0,0.0,1.91031390134529,Endurance,185.0,48.0,hrr
5760270086,2021-08-08T16:29:36Z,"Steady Sunday…",run,15700.4,4607.0,113.0,1,3.408,145.8,145.841753257863,294.082932314922,305.640391554898,167.775030747325,1.21877492192479,3.16346682373725,-1.56096776190874,4617.2196705172,15700.4,89.0,1091.0,3442.0,0.0,0.0,2.72544353093899,Tempo,185.0,48.0,hrr,145.8,145.841753257863,294.082932314922,305.640391554898,167.775030747325,1.21877492192479,3.16346682373725,-1.56096776190874,89.0,1091.0,3442.0,0.0,0.0,2.72544353093899,Tempo,185.0,48.0,hrr
5765575254,2021-08-09T18:39:41Z,"Steady post super run….",run,7337.5,2161.0,25.0,1,3.395,139.6,139.60463285291,294.022993809211,303.637545706772,166.262082236973,1.2251741182314,10.1564859137333,-10.5444611036684,2157.39371707508,7337.5,286.0,1324.0,546.0,5.0,0.0,2.12494215640907,Endurance,185.0,48.0,hrr,139.6,139.60463285291,294.022993809211,303.637545706772,166.262082236973,1.2251741182314,10.1564859137333,-10.5444611036684,286.0,1324.0,546.0,5.0,0.0,2.12494215640907,Endurance,185.0,48.0,hrr
5770658603,2021-08-10T16:32:57Z,"Phase 1….. damn it hot",run,3544.4,953.0,8.0,1,3.719,139.0,139.021152267313,268.855779985705,275.792259109336,169.732472561233,1.31465709909752,25.6884435269486,-37.4059000774605,952.932426581334,3544.4,275.0,281.0,272.0,125.0,0.0,2.2591815320042,Endurance,185.0,48.0,hrr,139.0,139.021152267313,268.855779985705,275.792259109336,169.732472561233,1.31465709909752,25.6884435269486,-37.4059000774605,275.0,281.0,272.0,125.0,0.0,2.2591815320042,Endurance,185.0,48.0,hrr
5770658729,2021-08-10T16:50:02Z,"2nd and 3rd phase too hot….",run,3658.4,996.0,7.0,1,3.673,150.2,150.406469159684,271.867028724408,278.881198065498,171.213343417777,1.2871660327446,7.36063665532657,-5.76422051150437,994.598337885376,3658.4,19.0,171.0,664.0,142.0,0.0,2.93273092369478,Tempo,185.0,48.0,hrr,150.2,150.406469159684,271.867028724408,278.881198065498,171.213343417777,1.2871660327446,7.36063665532657,-5.76422051150437,19.0,171.0,664.0,142.0,0.0,2.93273092369478,Tempo,185.0,48.0,hrr
5770658890,2021-08-10T17:12:20Z,"4th and final increment",run,1841.7,471.0,1.0,1,3.91,150.5,150.628251312131,255.978420741451,262.121902839246,175.811436017525,1.33438418634277,10.9006120503704,-11.6494021917774,471.43545747953,1841.7,28.0,52.0,293.0,98.0,0.0,2.97876857749469,Tempo,185.0,48.0,hrr,150.5,150.628251312131,255.978420741451,262.121902839246,175.811436017525,1.33438418634277,10.9006120503704,-11.6494021917774,28.0,52.0,293.0,98.0,0.0,2.97876857749469,Tempo,185.0,48.0,hrr
5770659103,2021-08-10T17:25:10Z,"Cool down from sweat fest",run,1950.8,606.0,8.0,1,3.219,139.9,139.767893413607,315.513210435765,323.085527486223,167.973434858351,1.14982467413893,3.57859328774126,-3.62175165069641,615.503170918089,1950.8,43.0,453.0,121.0,0.0,0.0,2.12641815235008,Endurance,185.0,48.0,hrr,139.9,139.767893413607,315.513210435765,323.085527486223,167.973434858351,1.14982467413893,3.57859328774126,-3.62175165069641,43.0,453.0,121.0,0.0,0.0,2.12641815235008,Endurance,185.0,48.0,hrr
5783755366,2021-08-12T18:55:29Z,"Evening Run",run,7549.6,1984.0,11.0,1,3.805,149.1,148.669285954068,262.429819705028,271.87729321441,171.176071744353,1.33371444778193,16.2396234206801,-16.6620004759547,1981.24016684508,7549.6,160.0,439.0,818.0,575.0,0.0,2.90763052208835,Tempo,185.0,48.0,hrr,149.1,148.669285954068,262.429819705028,271.87729321441,171.176071744353,1.33371444778193,16.2396234206801,-16.6620004759547,160.0,439.0,818.0,575.0,0.0,2.90763052208835,Tempo,185.0,48.0,hrr
5783756000,2021-08-12T19:31:19Z,"Evening Run",run,1070.7,338.0,7.0,1,3.168,139.1,139.28103514819,314.981715222405,321.94281112882,166.742689457862,1.1399600223435,6.01518287191041,-2.64656307711754,337.250922488629,1070.7,34.0,226.0,81.0,0.0,0.0,2.13782991202346,Endurance,185.0,48.0,hrr,139.1,139.28103514819,314.981715222405,321.94281112882,166.742689457862,1.1399600223435,6.01518287191041,-2.64656307711754,34.0,226.0,81.0,0.0,0.0,2.13782991202346,Endurance,185.0,48.0,hrr
5792913568,2021-08-14T17:31:29Z,"Warm up",run,1573.6,524.0,7.0,1,3.003,132.0,130.551813953333,328.172734966374,342.907690766365,162.904903936109,1.10604405175345,3.25988180030794,5.14828563870096,516.412615743087,1573.6,131.0,403.0,0.0,0.0,0.0,1.75468164794007,Endurance,185.0,48.0,hrr,132.0,130.551813953333,328.172734966374,342.907690766365,162.904903936109,1.10604405175345,3.25988180030794,5.14828563870096,131.0,403.0,0.0,0.0,0.0,1.75468164794007,Endurance,185.0,48.0,hrr
5792915676,2021-08-14T17:44:33Z,"Failed on both counts but still a PB…",run,5722.3,1398.0,14.0,1,4.093,158.9,158.884202542926,245.039179458836,256.041438616538,175.442855770889,1.39977201648327,4.78216759654399,2.31876643648208,1402.1876966173,5722.3,5.0,47.0,222.0,1128.0,0.0,3.76390870185449,Threshold,185.0,48.0,hrr,158.9,158.884202542926,245.039179458836,256.041438616538,175.442855770889,1.39977201648327,4.78216759654399,2.31876643648208,5.0,47.0,222.0,1128.0,0.0,3.76390870185449,Threshold,185.0,48.0,hrr
